time,Ts,fs,ps0,ps1,ps2,ps3,ps4,ps5,ps6,ps7,front_raw,front_max,front_filtered,front_distance_measurement,left_encoder,right_encoder,delta_left_theta,delta_right_theta,delta_left_s,delta_right_s,delta_s,x_pred,P_pred,K,kalman_estimate,P,obstacle_enter,obstacle_still_near,turning,turn_direction,left_speed,right_speed,decision
3.2,0.032,31.25,66.77777676183692,64.42805889757393,71.8959371604506,67.0227857923605,67.94650355290216,153.851411405257,72.65574184302338,67.78800136060256,67.9123947157592,72.65574184302338,67.24385100219106,0.10866328129221446,2421.39216,2453.35736,0.09420000000000073,0.09420000000000073,0.001931100000000015,0.001931100000000015,0.001931100000000015,0.10349623975862285,0.0013956439237389601,0.358257569495584,0.10534737149993012,0.00089564392373896,False,False,False,turn_left,3.0,3.0,forward
3.232,0.032,31.25,68.28215426354151,63.82323979445705,71.5977597729276,58.749690399530145,70.31343445291611,150.0268292708421,66.97773988799433,65.0828052920554,66.04148480951208,68.28215426354151,67.00337776365527,0.10884103646736613,2421.48636,2453.45156,0.09420000000000073,0.09420000000000073,0.001931100000000015,0.001931100000000015,0.001931100000000015,0.1034162714999301,0.0013956439237389601,0.358257569495584,0.10535973461224853,0.00089564392373896,False,False,False,turn_left,3.0,3.0,forward
3.2640000000000002,0.032,31.25,73.94233252468666,72.71016828923536,71.58586284260691,72.09383605739302,70.49643758277317,154.26600626237263,66.71182513746172,64.59724591642353,69.49039296695182,73.94233252468666,67.50078080431457,0.10847400205444867,2421.58684,2453.54576,0.10048000000006141,0.09420000000000073,0.002059840000001259,0.001931100000000015,0.0019954700000006367,0.10336426461224789,0.0013956439237389601,0.358257569495584,0.10519486672905132,0.00089564392373896,False,False,False,turn_left,3.0,3.0,forward
3.2960000000000003,0.032,31.25,72.18310041440203,65.42755692689627,67.24511781925048,69.3317645628427,67.65633414483378,131.99596287230187,62.98024378756488,61.25514033199267,65.46151036521397,72.18310041440203,67.09292671649445,0.10877477494780054,2421.68104,2453.64624,0.09420000000000073,0.10048000000006141,0.001931100000000015,0.002059840000001259,0.0019954700000006367,0.10319939672905068,0.0013956439237389601,0.358257569495584,0.10519681817871862,0.00089564392373896,False,False,False,turn_left,3.0,3.0,forward
3.3280000000000003,0.032,31.25,63.40853302708742,66.3485926299343,67.80904005135957,65.4365181474071,72.37687085580008,63.9106438011839,62.58694112769064,71.70354758576525,66.0119035926194,71.70354758576525,66.87672209171944,0.1089348929642408,2421.77524,2453.74044,0.09420000000000073,0.09420000000000073,0.001931100000000015,0.001931100000000015,0.001931100000000015,0.1032657181787186,0.0013956439237389601,0.358257569495584,0.10529674295842543,0.00089564392373896,False,False,False,turn_left,3.0,3.0,forward
3.36,0.032,31.25,66.27691178995171,72.78972445568337,70.02126567414683,65.41423363837292,64.67079162080555,69.64452355135332,59.813469828690046,61.18951271311178,65.01740469685923,72.78972445568337,66.5048586127474,0.10921139511347128,2421.86944,2453.83464,0.09420000000000073,0.09420000000000073,0.001931100000000015,0.001931100000000015,0.001931100000000015,0.10336564295842542,0.0013956439237389601,0.358257569495584,0.10545992791736572,0.00089564392373896,False,False,False,turn_left,3.0,3.0,forward
3.392,0.032,31.25,72.57355003383458,68.39698667999,69.25675336996325,69.45327874321785,65.4205484827168,66.09515406838737,60.53711941237126,68.91105445623941,67.6046776456088,72.57355003383458,66.72482241931968,0.10904766989101658,2421.96992,2453.92884,0.10048000000006141,0.09420000000000073,0.002059840000001259,0.001931100000000015,0.0019954700000006367,0.10346445791736508,0.0013956439237389601,0.358257569495584,0.1054646858690241,0.00089564392373896,False,False,False,turn_left,3.0,3.0,forward
3.424,0.032,31.25,63.687271205889544,67.14339372856682,71.32587630778119,64.50075522274518,64.68856967485128,64.51166753350303,67.44977058151771,68.48034660179016,66.69019552944107,68.48034660179016,66.71789704134396,0.10905281715898181,2422.06412,2454.02932,0.09420000000000073,0.10048000000006141,0.001931100000000015,0.002059840000001259,0.0019954700000006367,0.10346921586902347,0.0013956439237389601,0.358257569495584,0.10546958329619635,0.00089564392373896,False,False,False,turn_left,3.0,3.0,forward
3.456,0.032,31.25,71.26187474482774,70.8607124129427,67.22336896730368,65.47453761619605,66.77160628588945,65.42105337731037,68.10193988372689,66.56617508238577,69.19767553097077,71.26187474482774,67.21385273926933,0.10868542397526695,2422.15832,2454.12352,0.09420000000000073,0.09420000000000073,0.001931100000000015,0.001931100000000015,0.001931100000000015,0.10353848329619633,0.0013956439237389601,0.358257569495584,0.10538241375421813,0.00089564392373896,False,False,False,turn_left,3.0,3.0,forward
3.488,0.032,31.25,65.73584105574949,63.56572357153506,67.48454934562287,69.80570741217716,66.34550113621525,67.653736944435,67.86951966584103,63.59222379844891,65.19082702289363,67.86951966584103,66.8092475959942,0.10898496015748653,2422.25252,2454.21772,0.09420000000000073,0.09420000000000073,0.001931100000000015,0.001931100000000015,0.001931100000000015,0.10345131375421811,0.0013956439237389601,0.358257569495584,0.10543378446510103,0.00089564392373896,False,False,False,turn_left,3.0,3.0,forward
3.52,0.032,31.25,59.12470032948986,67.32333202531429,68.7592052581077,73.76808465838059,70.59951811170009,63.27599320047514,70.21065226759906,68.60213728051767,66.31520547573021,70.21065226759906,66.7104391719414,0.10905836074315307,2422.353,2454.3182,0.10048000000006141,0.10048000000006141,0.002059840000001259,0.002059840000001259,0.002059840000001259,0.10337394446509977,0.0013956439237389601,0.358257569495584,0.10541042962487629,0.00089564392373896,False,False,False,turn_left,3.0,3.0,forward
3.552,0.032,31.25,64.18905035798535,70.59181029970063,63.665916563199644,66.22866936590364,68.61091603913124,63.252471888298786,77.26323964374116,64.43814800314732,69.12056207614361,77.26323964374116,67.19246375278185,0.10870121738618979,2422.4472,2454.4124,0.09420000000000073,0.09420000000000073,0.001931100000000015,0.001931100000000015,0.001931100000000015,0.10347932962487627,0.0013956439237389601,0.358257569495584,0.10535011044242319,0.00089564392373896,False,False,False,turn_left,3.0,3.0,forward
3.584,0.032,31.25,74.03503872046595,65.72477961567478,66.55574856816335,67.4436521144929,67.88552069996148,60.83043553544686,65.6916351001597,63.23630220348764,67.17193890994702,74.03503872046595,67.18835878421488,0.10870424897839075,2422.5414,2454.5066,0.09420000000000073,0.09420000000000073,0.001931100000000015,0.001931100000000015,0.001931100000000015,0.10341901044242317,0.0013956439237389601,0.358257569495584,0.10531248715452332,0.00089564392373896,False,False,False,turn_left,3.0,3.0,forward
3.616,0.032,31.25,68.04586081768818,70.27980525708459,64.10473939282997,69.70202338421646,64.62473702306782,67.8168705217279,65.48471342176906,62.14592013976451,66.48907490907658,70.27980525708459,67.04850200918723,0.10880763680952261,2422.64188,2454.6008,0.10048000000006141,0.09420000000000073,0.002059840000001259,0.001931100000000015,0.0019954700000006367,0.10331701715452268,0.0013956439237389601,0.358257569495584,0.10528407320714764,0.00089564392373896,False,False,False,turn_left,3.0,3.0,forward
3.648,0.032,31.25,67.19207135257955,65.6447319750566,66.78224112627892,66.77653159301687,73.46112803892278,65.2015556460142,61.76147059767888,66.52364421107322,65.28047953409705,67.19207135257955,66.6948975141692,0.1090699149808845,2422.73608,2454.7012799999998,0.09420000000000073,0.10047999999960666,0.001931100000000015,0.002059839999991937,0.001995469999995976,0.10328860320715166,0.0013956439237389601,0.358257569495584,0.1053598019117054,0.00089564392373896,False,False,False,turn_left,3.0,3.0,forward
3.68,0.032,31.25,68.30417592445228,68.66865715690614,67.24151290511588,66.9164651647123,69.2014841202903,66.25950214151429,95.67760429556397,64.78014830045096,74.35764641934334,95.67760429556397,68.22744729520403,0.10794222184866357,2422.83028,2454.7954799999998,0.09420000000000073,0.09420000000000073,0.001931100000000015,0.001931100000000015,0.001931100000000015,0.10342870191170538,0.0013956439237389601,0.358257569495584,0.10504570459418988,0.00089564392373896,False,True,False,turn_left,3.0,3.0,forward
3.712,0.032,31.25,63.338577243608135,64.77831382202129,68.75556754953567,67.90038348999916,65.94946290336426,70.85438820024798,65.01430569018534,65.17984980582003,64.5777616404087,65.17984980582003,67.49751016424497,0.10847640737923844,2422.92448,2454.8896799999998,0.09420000000000073,0.09420000000000073,0.001931100000000015,0.001931100000000015,0.001931100000000015,0.10311460459418986,0.0013956439237389601,0.358257569495584,0.10503551102807603,0.00089564392373896,False,False,False,turn_left,3.0,3.0,forward
3.744,0.032,31.25,67.06090920549175,66.25617965312595,68.5278859748897,69.03776923967735,60.96954367925721,65.10676544752704,94.38493944283198,72.90083826916285,75.15071664265312,94.38493944283198,69.0281514599266,0.10736226574146544,2423.02496,2454.99016,0.10048000000006141,0.10048000000006141,0.002059840000001259,0.002059840000001259,0.002059840000001259,0.10297567102807477,0.0013956439237389601,0.358257569495584,0.10454720178845629,0.00089564392373896,False,True,False,turn_left,3.0,3.0,forward
3.7760000000000002,0.032,31.25,66.95661287858161,73.13764645712202,65.21718520973307,66.87026185856749,69.27087567447289,64.08754897734067,64.76464769218838,65.87062418596994,67.68238280346549,73.13764645712202,68.75899772863438,0.10755651923110657,2423.11916,2455.08436,0.09420000000000073,0.09420000000000073,0.001931100000000015,0.001931100000000015,0.001931100000000015,0.10261610178845627,0.0013956439237389601,0.358257569495584,0.10438604373375376,0.00089564392373896,False,True,False,turn_left,3.0,3.0,forward
3.8080000000000003,0.032,31.25,68.89152251938246,69.0357253079617,69.36624842715126,65.04806600779155,64.65237221568191,64.8327831737212,111.25074290757648,70.6158134628446,79.9484510494413,111.25074290757648,70.99688839279577,0.10596244843389356,2423.21336,2455.17856,0.09420000000000073,0.09420000000000073,0.001931100000000015,0.001931100000000015,0.001931100000000015,0.10245494373375374,0.0013956439237389601,0.358257569495584,0.10371153384262018,0.00089564392373896,False,True,False,turn_left,3.0,3.0,forward
3.84,0.032,31.25,70.01713705767929,71.70601414315469,67.19659694949229,67.94371504031358,62.4558847484987,130.37785816939697,112.4515237261731,68.02405915331768,80.54968352008119,112.4515237261731,72.90744741825286,0.10463846117471745,2423.30756,2455.27276,0.09420000000000073,0.09420000000000073,0.001931100000000015,0.001931100000000015,0.001931100000000015,0.10178043384262016,0.0013956439237389601,0.358257569495584,0.10280434376816928,0.00089564392373896,False,True,False,turn_left,3.0,3.0,forward
3.872,0.032,31.25,65.12775001582355,68.73509993465375,64.95172058086668,70.39318038670375,72.13133040103295,128.8370429020135,106.84351079965069,67.11398541679762,76.9550865417314,106.84351079965069,73.71697524294856,0.10408739812055316,2423.40804,2455.37324,0.10047999999960666,0.10048000000006141,0.002059839999991937,0.002059840000001259,0.0020598399999965976,0.10074450376817269,0.0013956439237389601,0.358257569495584,0.10194212097393704,0.00089564392373896,False,True,False,turn_left,3.0,3.0,forward
3.904,0.032,31.25,62.221170499832084,67.918835751805,67.19104362865066,70.00391340674945,66.33750493867463,139.3770042325562,113.32913772951976,67.79369786256679,77.8157104609309,113.32913772951976,74.53672228654503,0.10353526180225621,2423.50224,2455.46744,0.09420000000000073,0.09420000000000073,0.001931100000000015,0.001931100000000015,0.001931100000000015,0.10001102097393702,0.0013956439237389601,0.358257569495584,0.10127360692740775,0.00089564392373896,False,True,False,turn_left,3.0,3.0,forward
3.936,0.032,31.25,68.57198649158245,65.30561435197725,69.72325874848676,57.34819951654914,61.810544856838725,144.91237606603178,111.28394103455005,66.51834581092753,77.91997192225932,111.28394103455005,75.21337221368789,0.10308390167550911,2423.59644,2455.56164,0.09420000000000073,0.09420000000000073,0.001931100000000015,0.001931100000000015,0.001931100000000015,0.09934250692740773,0.0013956439237389601,0.358257569495584,0.10068288991638608,0.00089564392373896,False,True,False,turn_left,3.0,3.0,forward
